Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType,,,,,,,,,,,,
gen(100),0.5,0.04,0,0,100,101,0.01,0.7,862.769043,0.161678,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.04,0,0,100,101,0.01,0.8,852.318237,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.04,0,0,100,101,0.01,0.9,558.886902,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0,725.608643,0.076078,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.01,826.045837,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.02,1035.912354,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.03,738.062988,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.04,786.641235,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.05,772.665222,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.06,708.050171,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.07,697.938477,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.08,720.561279,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.09,711.192688,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.1,702.427063,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.2,902.333313,0.102805,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.3,1085.312256,0.131928,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.4,769.085022,0.124651,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.5,860.726196,0.139555,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.6,1434.674805,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.7,789.618835,0.161997,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.8,812.839966,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.05,0,0,100,101,0.01,0.9,596.671753,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0,736.807739,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.01,806.588623,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.02,802.27771,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.03,703.616516,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.04,807.363831,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.05,728.778503,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.06,695.222961,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.07,709.051086,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.08,833.823669,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.09,775.168579,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.1,718.395935,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.2,945.544861,0.102805,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.3,1044.803223,0.131282,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.4,786.838501,0.125979,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.5,862.424927,0.139555,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.6,1360.843262,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.7,1019.834595,0.167552,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.8,844.798523,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.06,0,0,100,101,0.01,0.9,589.774841,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0,722.978943,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.01,819.603516,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.02,819.763672,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.03,1279.880859,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.04,1239.807739,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.05,1243.803223,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.06,1590.897339,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.07,890.926575,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.08,777.933594,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.09,773.024658,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.1,738.86499,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.2,924.894531,0.111522,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.3,1170.282349,0.129924,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.4,886.413025,0.125979,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.5,856.931946,0.140192,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.6,1412.8927,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.7,1138.35376,0.167552,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.8,854.818115,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.07,0,0,100,101,0.01,0.9,582.293701,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0,695.756165,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.01,804.741272,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.02,815.209106,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.03,704.487122,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.04,816.710571,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.05,846.789185,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.06,700.991882,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.07,719.755371,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.08,806.039429,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.09,751.212341,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.1,678.477356,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.2,944.929993,0.110941,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.3,1105.184448,0.129924,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.4,860.108459,0.12764,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.5,925.481323,0.140192,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.6,1603.481323,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.7,1046.244019,0.167552,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.8,831.49408,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.08,0,0,100,101,0.01,0.9,551.461975,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0,697.235718,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.01,822.235901,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.02,816.882019,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.03,707.108398,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.04,786.530518,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.05,772.841431,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.06,711.420532,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.07,717.356873,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.08,694.091431,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.09,749.328125,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.1,727.341064,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.2,895.525146,0.111235,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.3,1061.359009,0.131629,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.4,1093.712402,0.13159,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.5,922.453857,0.140192,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.6,1407.127808,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.7,1001.321167,0.167552,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.8,830.790222,0.166361,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.09,0,0,100,101,0.01,0.9,560.08197,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0,744.112732,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.01,827.153259,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.02,841.499512,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.03,708.117554,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.04,798.28241,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.05,812.609131,0.145223,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.06,804.945068,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.07,714.034973,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.08,719.523071,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.09,717.951294,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.1,741.58783,0.103477,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.2,928.815674,0.111235,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.3,819.723938,0.123933,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.4,931.175903,0.13159,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.5,1277.490479,0.170487,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.6,1435.589478,0.180908,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.7,1080.65625,0.167552,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.8,817.746216,0.16635,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.1,0,0,100,101,0.01,0.9,589.388062,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0,740.097656,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.01,821.840515,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.02,840.994324,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.03,734.729858,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.04,737.10614,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.05,735.925232,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.06,811.240662,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.07,813.223938,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.08,847.765381,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.09,806.757751,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.1,991.080811,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.2,920.151367,0.109236,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.3,837.517883,0.145639,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.4,900.284546,0.13159,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.5,1134.168335,0.161878,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.6,1073.078735,0.164747,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.7,1046.331299,0.168845,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.8,811.607971,0.16635,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.2,0,0,100,101,0.01,0.9,582.260132,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0,746.977539,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.01,839.647705,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.02,863.190186,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.03,675.856201,0.125606,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.04,720.293701,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.05,700.202942,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.06,803.510132,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.07,789.417236,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.08,842.115356,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.09,771.881104,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.1,784.501343,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.2,853.304077,0.107206,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.3,882.40863,0.137572,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.4,982.705811,0.132753,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.5,1322.437622,0.159882,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.6,1437.665405,0.173551,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.7,1020.551025,0.170885,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.8,892.370789,0.168088,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.3,0,0,100,101,0.01,0.9,618.69043,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0,762.878967,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.01,828.760803,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.02,967.259888,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.03,854.710571,0.125328,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.04,763.902222,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.05,749.356201,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.06,800.079956,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.07,768.966736,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.08,861.223206,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.09,972.178467,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.1,857.397766,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.2,887.409241,0.105025,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.3,852.468445,0.13266,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.4,802.973022,0.127002,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.5,1251.725464,0.1611,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.6,1622.307983,0.176851,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.7,1005.380615,0.165709,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.8,954.942383,0.172854,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.4,0,0,100,101,0.01,0.9,584.72644,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0,904.127563,0.07544,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.01,774.763245,0.061923,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.02,781.104309,0.061923,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.03,703.124084,0.125328,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.04,706.44873,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.05,678.980835,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.06,784.125244,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.07,807.868164,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.08,806.641846,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.09,819.888123,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.1,793.018005,0.102943,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.2,922.286621,0.115413,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.3,951.604797,0.139038,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.4,1026.390625,0.147077,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.5,1330.323853,0.164882,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.6,1347.854004,0.179964,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.7,985.216675,0.165709,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.8,930.494019,0.172854,DiversiTree,,,,,,,,,,,,
gen(100),0.5,0.5,0,0,100,101,0.01,0.9,565.765686,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0,744.258423,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.01,801.746216,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.02,836.45105,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.03,704.717163,0.125485,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.04,731.394165,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.05,743.410583,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.06,756.731506,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.07,777.09021,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.08,728.934937,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.09,693.244324,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.1,734.247314,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.2,998.475891,0.107712,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.3,949.202637,0.14139,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.4,799.052551,0.124673,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.5,894.925415,0.139772,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.6,1019.067566,0.163512,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.7,783.100708,0.162044,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.8,790.951111,0.166287,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0,0,0,100,101,0.01,0.9,663.763489,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0,931.987366,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.01,880.53833,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.02,820.923096,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.03,679.629395,0.125485,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.04,698.726013,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.05,713.415405,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.06,737.832703,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.07,722.558044,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.08,698.31366,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.09,719.85376,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.1,729.058716,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.2,976.698303,0.107712,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.3,926.295654,0.14139,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.4,816.14917,0.124673,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.5,954.356506,0.139772,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.6,1064.037964,0.163512,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.7,821.819214,0.162044,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.8,815.555481,0.166287,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.01,0,0,100,101,0.01,0.9,590.675537,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0,723.408569,0.075974,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.01,830.82312,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.02,818.787781,0.185921,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.03,699.305603,0.125485,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.04,717.7099,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.05,683.362305,0.128157,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.06,682.384338,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.07,726.367676,0.104827,DiversiTree,,,,,,,,,,,,
gen(100),0.6,0.02,0,0,100,101,0.01,0.08,720.017761,0.104827,DiversiTree,,,,,,,,,,,,
